taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
Sample2805,B.1.36.18,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2806,B.1.36,0,0.95666509656147,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2807,B.1.438.1,0,0.972396195778242,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2808,B.1.1,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2809,B.1.438.1,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2810,B.1.438.1,0,0.923712342079689,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2811,AY.25,0,0.99977421539851,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2812,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2813,AY.16,0,0.942468369539269,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2814,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2815,B.1.240,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2816,AL.1,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2817,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2818,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2819,B.1.1.7,NA,NA,Alpha (B.1.1.7-like),0.9565,0.0435,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2820,B.1.1.7,0,0.86758691206544,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2821,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2822,B.1.2,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2823,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2824,B.1.1.176,0,0.995920217588395,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2825,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2826,P.1.14,0,0.915013470487387,Gamma (P.1-like),0.875,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2827,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2828,AY.36,0,0.980202578268877,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2829,B.1.2,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2830,AY.27,0,0.922927303671286,Delta (B.1.617.2-like),0.7692,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 0
Sample2831,AY.27,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2832,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2833,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:1.0
Sample2834,B.1,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2835,B.1.438.1,0,0.993181818181818,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2836,AY.27,0,0.983245352306633,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2837,B.1.422,0,0.993181818181818,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2838,AY.25,0,0.994096276112625,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2839,B.1,0,0.99841736378024,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2840,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:0.92
Sample2841,B.1.36.18,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2842,AY.44,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2843,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2844,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2845,A.23.1,0,0.937140115163148,A.23.1-like,0.9167,0.0833,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2846,AY.74,0,0.99977421539851,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2847,AY.93,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2848,B.1.617.2,0,0.946742748454589,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment B.1.1
Sample2849,AE.8,0,0.945238095238095,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2850,B.1,0,0.99977421539851,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2851,AY.25,0,0.992036405005688,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2852,B.1.2,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2853,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2854,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.913,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 0; Oth alleles 1
Sample2855,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2856,B.1.617.2,0,0.999548328816621,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2857,AE.8,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2858,B.1.36.36,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2859,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2860,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:0.79
Sample2861,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2862,A.1,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2863,AY.74,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2864,B.1.1.519,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2865,B.1.2,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2866,B.1.564.1,0,0.990428441203282,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2867,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:1.0
Sample2868,B.1.1.7,0,0.733923978279508,Alpha (B.1.1.7-like),0.6522,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0; scorpio replaced lineage assignment B.1.1
Sample2869,B.1.1,0,0.968087584439786,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2870,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2871,B.1.422,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2872,B.1,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2873,AY.4,0,0.99977421539851,Delta (AY.4-like),0.9688,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2874,P.1.14,0,0.99977421539851,Gamma (P.1-like),0.875,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2875,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2876,B.1.1.7,0,0.9632576644044,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2877,AY.33,0,0.99977421539851,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2878,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2879,B.1.36.36,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2880,B.1.1.7,0,0.87076217180729,Alpha (B.1.1.7-like),0.8696,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0
Sample2881,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2882,AY.93,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2883,AY.27,0,0.968568102444703,Delta (B.1.617.2-like),0.8462,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
Sample2884,B.1.2,0,0.893882646691635,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2885,B.1.1.7,0,0.988584474885845,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2886,B.1.438.1,0,0.99977421539851,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2887,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2888,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2889,AY.25,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2890,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2891,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2892,AE.8,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2893,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2894,B.1.1.25,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2895,B.1.422,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2896,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2897,B.1.438.1,0,0.99977421539851,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2898,B.1.1.25,0,0.999096249435156,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2899,AY.27,NA,NA,Delta (B.1.617.2-like),0.8462,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
Sample2900,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2901,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2902,B.1.36.18,0,0.997510749038244,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2903,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2904,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:0.46
Sample2905,AY.74,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2906,B.1.36.36,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2907,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2908,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2909,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:1.0
Sample2910,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:0.82
Sample2911,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2912,AY.74,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2913,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2914,None,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,fail,N_content:0.32
Sample2915,AY.103,0,0.99977421539851,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2916,B.1.2,0,0.998190863862506,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2917,AY.74,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2918,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2919,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2920,B.1.260,0,0.570506615037109,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2921,AY.74,0,0.955435038905918,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2922,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2923,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2924,B.1.36.18,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2925,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2926,B.1.1.176,0,0.99977421539851,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2927,AE.8,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2928,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2929,B.1.1.7,0,0.996829710144927,Alpha (B.1.1.7-like),0.913,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 0; Oth alleles 1
Sample2930,B.1.128,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2931,AY.25,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2932,B.1.36.36,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2933,A.2.5,0,0.9632576644044,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2934,AL.1,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2935,AY.27,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2936,AY.27,0,0.99977421539851,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2937,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2938,B.1.36,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2939,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2940,B.1.1.7,0,0.99977421539851,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2941,B.1.36.37,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2942,B.1.36.1,0,0.991118196310635,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2943,B.1.568,0,1,,NA,NA,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,
Sample2944,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2945,B.1.2,NA,NA,,NA,NA,PANGO-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,Assigned from designation hash.
Sample2946,AY.68,0,0.999548328816621,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.91,3.1.16,2021-11-04,v1.2.91,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
