taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
Sample2696,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2697,B.1.1.176,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2698,B.1.438.1,0,0.999766682221185,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2699,B.1.564.1,0,0.994841735052755,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2700,AY.45,0,0.946424182845908,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2701,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2702,AY.25,0,0.909437802085983,Delta (B.1.617.2-like),0.8462,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
Sample2703,B.1.617.2,0,0.99813040430007,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2704,P.1.14,0,0.971695850323819,Gamma (P.1-like),0.875,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2705,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2706,B.1.438.1,0,0.868566904196358,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2707,B.1.2,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2708,B.1.2,0,0.942264988897113,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2709,B.1.1.519,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2710,B.1.1.7,0,0.962738930558916,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2711,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2712,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2713,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2714,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2715,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2716,B.1.1.7,0,0.958454810495627,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2717,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2718,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.5
Sample2719,AY.27,0,0.997896213183731,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2720,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.93
Sample2721,B.1.1.7,0,0.999766682221185,B.1.1.7-like+E484K,0.9583,0.0417,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 23; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2722,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2723,B.1.1.7,0,0.917970721857648,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2724,B.39,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2725,B.1.1.7,0,0.963992266795553,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2726,B.1.1.519,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2727,AY.45,0,0.988676574663836,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2728,B.1.2,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2729,B.1.279,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2730,B.1.416,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2731,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2732,B.1.36.36,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2733,AY.27,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2734,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2735,B.1.36.36,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2736,AY.25,0,0.968231046931408,Delta (B.1.617.2-like),0.8462,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
Sample2737,AY.4,0,0.991294117647059,Delta (AY.4-like),0.9688,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2738,B.1.438.1,0,0.935435808294015,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2739,AY.27,0,0.998598458304135,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2740,B.1.438.1,0,0.886204208885425,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2741,B.1.160,0,0.993661971830986,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2742,B.1.36.36,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2743,B.1.617.2,0,0.99953325554259,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2744,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2745,AY.25,0,0.994370161857847,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2746,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2747,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2748,B.1.36.18,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2749,B.1.1.7,0,0.910269445856634,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2750,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2751,B.1,0,0.987243090007087,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2752,B.1.1.7,0,0.950036737692873,Alpha (B.1.1.7-like),0.7826,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0
Sample2753,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2754,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.913,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 0; Oth alleles 1
Sample2755,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2756,AY.27,0,0.99953325554259,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2757,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2758,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2759,AY.27,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2760,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2761,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2762,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2763,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2764,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2765,P.1.14,NA,NA,Gamma (P.1-like),0.8125,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
Sample2766,B.1.1.519,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2767,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2768,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2769,B.1.36.18,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2770,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2771,AY.43,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2772,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2773,P.1.14,0,0.983400521697889,Gamma (P.1-like),0.875,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2774,B.1.36.18,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2775,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.67
Sample2776,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2777,A.23.1,0,0.947200392927308,A.23.1-like,0.6667,0.0833,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 8; Ref alleles 1; Amb alleles 3; Oth alleles 0; scorpio replaced lineage assignment A.23
Sample2778,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2779,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2780,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2781,B.1.438.1,0,0.942786683107275,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2782,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2783,AY.45,0,0.96022313849139,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2784,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2785,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:1.0
Sample2786,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2787,AY.25,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2788,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2789,AZ.1,NA,NA,B.1.1.318-like,0.8421,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 3
Sample2790,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2791,B.1.1.7,0,0.906377551020408,Alpha (B.1.1.7-like),0.8696,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0
Sample2792,AY.25,0,0.964242570669244,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2793,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2794,B.1.160,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2795,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2796,B.1.1.7,0,0.999766682221185,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2797,B.1.617.2,0,0.994370161857847,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2798,B.1.2,0,0.960727272727273,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2799,B.1.128,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2800,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2801,B.1.1.7,0,0.963741841914431,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2802,AY.27,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2803,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2804,AY.25,0,0.99953325554259,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2805,B.1.36.18,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2806,B.1.36,0,0.95820170109356,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2807,B.1.438.1,0,0.973910962182863,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2808,B.1.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2809,B.1.438.1,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2810,B.1.438.1,0,0.925025075225677,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2811,AY.25,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2812,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2813,AY.16,0,0.942264988897113,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2814,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2815,B.1.240,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2816,AL.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2817,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2818,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2819,B.1.1.7,NA,NA,Alpha (B.1.1.7-like),0.9565,0.0435,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2820,B.1.1.7,0,0.867371202113606,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample2821,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2822,B.1.2,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample2823,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample2824,B.1.1.176,0,0.995783555867885,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2825,B.1.438.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2826,P.1.14,0,0.916877210712481,Gamma (P.1-like),0.875,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample2827,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample2828,AY.36,0,0.97977153736316,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample2829,B.1.2,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample2830,AY.27,0,0.920966524037251,Delta (B.1.617.2-like),0.7692,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 0
